song_id,song,performer,first_week_on_chart,last_week_on_chart,weeks_on_chart,highest_position,lowest_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Act UpCity Girls,Act Up,City Girls,2019-03-16,2019-08-03,21,26,77,158332.0,True,0.938,0.638,8.0,-4.713,1.0,0.189,0.0167,0.0,0.111,0.313,97.075,4.0
Act UpCity Girls,Act Up,City Girls,2019-03-16,2019-08-03,21,26,77,158332.0,True,0.938,0.638,8.0,-4.713,1.0,0.189,0.0167,0.0,0.111,0.313,97.075,4.0
"AdictoTainy, Anuel AA & Ozuna",Adicto,"Tainy, Anuel AA & Ozuna",2019-10-05,2019-10-12,2,86,98,270740.0,False,0.734,0.836,10.0,-4.803,0.0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4.0
Adore YouHarry Styles,Adore You,Harry Styles,2019-12-21,2019-12-28,2,24,35,207133.0,False,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,4.0
Adore YouMiley Cyrus,Adore You,Miley Cyrus,2013-10-26,2014-04-26,18,21,92,278746.0,False,0.583,0.655,0.0,-5.407,1.0,0.0315,0.111,3.57e-06,0.113,0.201,119.759,4.0
AdoreCashmere Cat Featuring Ariana Grande,Adore,Cashmere Cat Featuring Ariana Grande,2015-03-21,2015-03-21,1,93,93,216000.0,False,0.331,0.614,5.0,-5.588,0.0,0.0586,0.0668,1.28e-05,0.108,0.201,139.849,4.0
AdornMiguel,Adorn,Miguel,2012-08-18,2013-03-30,33,17,82,193146.0,False,0.625,0.576,11.0,-5.693,0.0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4.0
AdrenalinaWisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,2014-03-22,2014-03-22,1,94,94,235546.0,False,0.685,0.944,5.0,-2.793,1.0,0.145,0.0856,0.0,0.0927,0.757,124.987,4.0
Adventure Of A LifetimeColdplay,Adventure Of A Lifetime,Coldplay,2015-11-28,2016-04-09,20,13,76,263786.0,False,0.638,0.924,7.0,-3.887,1.0,0.0359,0.00205,0.000173,0.149,0.529,111.995,4.0
Afire LoveEd Sheeran,Afire Love,Ed Sheeran,2014-07-05,2014-07-05,1,37,37,314280.0,False,0.552,0.637,5.0,-6.568,1.0,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4.0
Afraid To SleepVicci Martinez,Afraid To Sleep,Vicci Martinez,2011-07-16,2011-07-16,1,78,78,200773.0,False,0.612,0.818,11.0,-4.01,0.0,0.0321,0.0461,0.0,0.186,0.486,119.97,4.0
AfricaWeezer,Africa,Weezer,2018-06-16,2018-11-03,15,51,96,238626.0,False,0.534,0.784,8.0,-3.59,1.0,0.0339,0.205,0.00579,0.106,0.6,92.147,4.0
After DarkDrake Featuring Static Major & Ty Dolla $ign,After Dark,Drake Featuring Static Major & Ty Dolla $ign,2018-07-14,2018-07-28,3,41,82,289560.0,True,0.686,0.428,2.0,-13.072,1.0,0.192,0.0414,0.0,0.138,0.329,141.95,4.0
After MidnightBlink-182,After Midnight,Blink-182,2011-10-15,2011-10-15,1,88,88,206866.0,False,0.541,0.889,9.0,-3.997,1.0,0.049,0.00642,1.71e-05,0.02,0.902,167.995,4.0
AfterglowTaylor Swift,Afterglow,Taylor Swift,2019-09-07,2019-09-07,1,75,75,223293.0,False,0.756,0.449,9.0,-8.746,1.0,0.0344,0.13,0.0,0.114,0.399,111.011,4.0
AgainFetty Wap,Again,Fetty Wap,2015-08-29,2016-02-20,26,33,50,312240.0,True,0.748,0.733,11.0,-4.421,0.0,0.072,0.0062,0.0,0.329,0.291,93.019,4.0
Ai Se Eu Te PegoMichel Telo,Ai Se Eu Te Pego,Michel Telo,2012-04-14,2012-07-07,12,81,99,170493.0,False,0.65,0.947,11.0,-5.326,1.0,0.0717,0.222,0.0,0.979,0.694,96.035,4.0
Ain't Back YetKenny Chesney,Ain't Back Yet,Kenny Chesney,2010-03-20,2010-06-12,13,50,85,239813.0,False,0.602,0.944,10.0,-4.238,1.0,0.0427,0.0308,0.00256,0.436,0.797,106.958,4.0
Ain't It FunParamore,Ain't It Fun,Paramore,2014-03-15,2014-08-23,24,10,96,296520.0,False,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4.0
Ain't Leavin Without YouJaheim,Ain't Leavin Without You,Jaheim,2010-02-13,2010-04-03,4,93,100,200613.0,False,0.741,0.754,10.0,-5.899,0.0,0.247,0.151,0.0,0.265,0.819,98.929,4.0
Ain't My FaultZara Larsson,Ain't My Fault,Zara Larsson,2016-10-29,2016-12-10,7,76,90,224030.0,False,0.576,0.782,6.0,-4.825,0.0,0.0296,0.00778,0.0,0.285,0.355,141.153,4.0
Ain't No Stopping Us NowKane Brown,Ain't No Stopping Us Now,Kane Brown,2016-07-09,2016-07-09,1,88,88,182720.0,False,0.494,0.885,10.0,-5.725,1.0,0.0326,0.000171,0.0,0.114,0.471,75.992,4.0
Ain't Worried About NothinFrench Montana,Ain't Worried About Nothin,French Montana,2013-07-06,2013-09-28,13,63,98,212426.0,True,0.69,0.907,1.0,-2.237,1.0,0.113,0.0249,0.0,0.0913,0.691,127.972,4.0
Ain't Worth The WhiskeyCole Swindell,Ain't Worth The Whiskey,Cole Swindell,2015-01-17,2015-05-23,19,43,99,191906.0,False,0.432,0.738,2.0,-3.91,1.0,0.0309,0.042,0.0,0.119,0.503,153.712,4.0
Ain't Your MamaJennifer Lopez,Ain't Your Mama,Jennifer Lopez,2016-04-30,2016-05-28,2,76,92,218234.0,False,0.757,0.678,8.0,-5.529,0.0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,4.0
AirplanesB.o.B Featuring Hayley Williams,Airplanes,B.o.B Featuring Hayley Williams,2010-05-01,2010-11-20,30,2,47,180480.0,True,0.66,0.867,6.0,-4.285,0.0,0.116,0.11,0.0,0.0368,0.377,93.033,4.0
Album Of The Year (Freestyle)J. Cole,Album Of The Year (Freestyle),J. Cole,2018-08-25,2018-08-25,1,87,87,138872.0,True,0.705,0.816,10.0,-7.046,0.0,0.32,0.0805,0.0,0.476,0.929,94.211,4.0
AlejandroLady Gaga,Alejandro,Lady Gaga,2010-04-17,2010-09-18,23,5,72,274213.0,False,0.626,0.799,11.0,-6.612,0.0,0.046,0.000358,0.00155,0.36,0.369,98.992,4.0
AliceAvril Lavigne,Alice,Avril Lavigne,2010-03-20,2010-04-03,3,71,95,300986.0,False,0.536,0.824,0.0,-4.403,1.0,0.0767,0.0458,0.000199,0.174,0.172,119.004,4.0
AliveKrewella,Alive,Krewella,2013-03-02,2013-07-13,20,32,99,290760.0,False,0.663,0.822,9.0,-2.909,1.0,0.0557,0.00413,0.00318,0.234,0.567,128.002,4.0
AliveSia,Alive,Sia,2015-10-17,2016-02-20,3,56,99,263520.0,False,0.508,0.762,6.0,-4.217,0.0,0.0489,0.254,0.000122,0.108,0.444,99.963,4.0
All About ItHoodie Allen Featuring Ed Sheeran,All About It,Hoodie Allen Featuring Ed Sheeran,2015-01-24,2015-02-14,4,71,100,205733.0,True,0.738,0.87,1.0,-5.343,0.0,0.0844,0.0124,0.0,0.14,0.845,89.988,4.0
All About That BassMeghan Trainor,All About That Bass,Meghan Trainor,2014-07-26,2015-06-13,47,1,84,187920.0,True,0.807,0.887,9.0,-3.726,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4.0
All About TonightBlake Shelton,All About Tonight,Blake Shelton,2010-07-03,2010-11-06,19,37,98,205613.0,False,0.674,0.943,0.0,-3.413,1.0,0.0408,0.0159,0.0,0.504,0.856,118.06,4.0
All Around The WorldJustin Bieber Featuring Ludacris,All Around The World,Justin Bieber Featuring Ludacris,2012-06-23,2013-05-11,9,22,97,244546.0,False,0.689,0.816,3.0,-3.951,0.0,0.178,0.019,2.42e-06,0.181,0.775,127.958,4.0
All BadJustin Bieber,All Bad,Justin Bieber,2013-11-30,2013-11-30,1,50,50,182746.0,False,0.696,0.419,9.0,-8.198,1.0,0.0256,0.018,0.0008,0.212,0.353,96.482,4.0
All By MyselfGlee Cast,All By Myself,Glee Cast,2011-05-07,2011-05-07,1,87,87,247306.0,False,0.329,0.4,11.0,-7.465,0.0,0.0287,0.163,0.00327,0.129,0.0435,116.869,3.0
All Da SmokeFuture & Young Thug,All Da Smoke,Future & Young Thug,2017-11-11,2017-11-11,1,77,77,204960.0,True,0.893,0.583,0.0,-6.862,1.0,0.341,0.0265,1.33e-05,0.149,0.115,147.0,4.0
All DatMoneybagg Yo X Megan Thee Stallon,All Dat,Moneybagg Yo X Megan Thee Stallon,2019-10-26,2019-11-02,2,70,70,,,,,,,,,,,,,,
All Day LongChance The Rapper Featuring John Legend,All Day Long,Chance The Rapper Featuring John Legend,2019-08-10,2019-08-10,1,94,94,208238.0,False,0.792,0.867,2.0,-3.527,1.0,0.191,0.0396,0.0,0.143,0.655,123.044,4.0
"All DayKanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",2015-03-21,2015-06-27,15,15,93,310906.0,True,0.855,0.638,9.0,-4.968,0.0,0.143,0.0648,0.0,0.162,0.412,122.967,4.0
All Eyes On YouMeek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-07-11,2015-11-21,20,21,81,223973.0,True,0.589,0.658,11.0,-5.288,0.0,0.203,0.0242,0.0,0.118,0.251,77.521,4.0
All EyezThe Game Featuring Jeremih,All Eyez,The Game Featuring Jeremih,2016-10-22,2016-11-26,5,79,100,215297.0,True,0.419,0.655,0.0,-6.679,1.0,0.247,0.0571,0.0,0.0962,0.353,76.835,3.0
All Girls Are The SameJuice WRLD,All Girls Are The Same,Juice WRLD,2018-05-26,2018-10-06,20,41,92,165819.0,True,0.671,0.529,0.0,-7.226,1.0,0.307,0.0769,0.000335,0.0856,0.203,161.989,4.0
All Gold EverythingTrinidad James,All Gold Everything,Trinidad James,2012-12-29,2013-05-11,20,36,96,187906.0,True,0.697,0.75,7.0,-8.864,1.0,0.311,0.0275,0.0,0.355,0.616,99.96,4.0
All I AskAdele,All I Ask,Adele,2016-03-05,2016-03-05,1,77,77,271800.0,False,0.587,0.283,4.0,-5.473,1.0,0.0279,0.882,0.0,0.149,0.343,141.961,4.0
"All I Do Is WinDJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",2010-03-06,2010-08-14,24,24,97,227293.0,True,0.549,0.791,10.0,-3.535,1.0,0.133,0.0104,0.0,0.444,0.293,150.094,4.0
All I Ever WantedKelly Clarkson,All I Ever Wanted,Kelly Clarkson,2010-04-24,2010-05-29,6,96,100,238190.0,False,0.633,0.866,11.0,-3.633,1.0,0.0443,0.0103,0.0,0.227,0.696,100.007,4.0
All I KnowThe Weeknd Featuring Future,All I Know,The Weeknd Featuring Future,2016-12-17,2016-12-24,2,46,83,321026.0,True,0.469,0.417,8.0,-10.614,0.0,0.0704,0.418,0.000189,0.102,0.175,120.012,4.0
All I Want For Christmas Is You (SuperFestive!)Justin Bieber Duet With Mariah Carey,All I Want For Christmas Is You (SuperFestive!),Justin Bieber Duet With Mariah Carey,2011-11-19,2011-11-19,1,86,86,240333.0,False,0.576,0.911,9.0,-5.318,0.0,0.064,0.306,0.0,0.434,0.401,149.998,4.0
All I Want For Christmas Is YouMariah Carey,All I Want For Christmas Is You,Mariah Carey,2012-12-22,2019-12-28,35,1,50,241106.0,False,0.335,0.625,7.0,-7.462,1.0,0.0386,0.164,0.0,0.0708,0.346,150.277,4.0
All I Want For Christmas Is YouMariah Carey,All I Want For Christmas Is You,Mariah Carey,2012-12-22,2019-12-28,35,1,50,241106.0,False,0.335,0.625,7.0,-7.462,1.0,0.0386,0.164,0.0,0.0708,0.346,150.277,4.0
All I Want For Christmas Is YouMichael Buble,All I Want For Christmas Is You,Michael Buble,2011-12-31,2011-12-31,1,99,99,171826.0,False,0.503,0.465,8.0,-8.077,0.0,0.0274,0.42,0.0,0.101,0.143,141.796,4.0
All I Want Is YouMiguel Featuring J. Cole,All I Want Is You,Miguel Featuring J. Cole,2010-10-02,2011-01-01,14,58,91,295920.0,False,0.776,0.603,5.0,-5.696,1.0,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,4.0
All In My Head (Flex)Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,2016-07-09,2016-11-05,18,24,89,210573.0,False,0.689,0.791,0.0,-5.194,0.0,0.053,0.023,0.0,0.0526,0.755,95.04,4.0
All Kinds Of KindsMiranda Lambert,All Kinds Of Kinds,Miranda Lambert,2013-10-26,2013-11-23,5,89,99,266946.0,False,0.392,0.741,0.0,-4.01,1.0,0.0325,0.12,1.34e-06,0.132,0.461,157.166,3.0
All MeDrake Featuring 2 Chainz & Big Sean,All Me,Drake Featuring 2 Chainz & Big Sean,2013-10-12,2014-02-22,20,20,54,270866.0,True,0.67,0.515,1.0,-6.977,1.0,0.397,0.0705,0.0,0.25,0.422,122.006,4.0
All MineKanye West,All Mine,Kanye West,2018-06-16,2018-08-11,9,11,96,145506.0,True,0.925,0.31,11.0,-6.531,0.0,0.291,0.123,0.0,0.0931,0.291,121.927,4.0
All My Friends21 Savage,All My Friends,21 Savage,2019-01-05,2019-01-12,2,67,97,211785.0,True,0.713,0.62,0.0,-4.513,1.0,0.0422,0.171,1.16e-06,0.118,0.206,130.09,4.0
All NightBeyonce,All Night,Beyonce,2016-05-14,2016-05-21,2,38,64,322000.0,False,0.574,0.573,11.0,-7.079,1.0,0.085,0.392,2.16e-05,0.0933,0.626,136.304,4.0
All Of MeJohn Legend,All Of Me,John Legend,2013-09-21,2014-12-06,59,1,100,269560.0,False,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
All Of The LightsKanye West,All Of The Lights,Kanye West,2010-12-11,2011-07-02,25,18,92,299613.0,True,0.541,0.803,1.0,-3.284,1.0,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,4.0
All On MeDevin Dawson,All On Me,Devin Dawson,2017-11-18,2018-04-21,19,52,98,224626.0,False,0.634,0.668,5.0,-5.488,1.0,0.0291,0.14,0.0,0.216,0.635,80.989,4.0
All Or NothingTheory Of A Deadman,All Or Nothing,Theory Of A Deadman,2010-05-22,2010-05-22,1,99,99,210560.0,False,0.419,0.785,10.0,-4.483,0.0,0.0313,0.0289,0.0,0.0799,0.332,152.053,4.0
All Over MeJosh Turner,All Over Me,Josh Turner,2010-07-17,2010-11-13,18,59,97,199493.0,False,0.546,0.776,1.0,-7.359,1.0,0.0352,0.403,0.00633,0.193,0.888,169.847,4.0
All Over The RoadEaston Corbin,All Over The Road,Easton Corbin,2013-05-25,2013-10-05,20,51,98,163066.0,False,0.491,0.841,5.0,-3.579,1.0,0.0421,0.0471,0.0,0.0886,0.721,199.851,4.0
All That MattersJustin Bieber,All That Matters,Justin Bieber,2013-11-02,2014-02-01,8,24,100,191173.0,False,0.696,0.513,6.0,-5.567,0.0,0.0424,0.00508,0.0,0.0682,0.144,129.859,4.0
All The Good Girls Go To HellBillie Eilish,All The Good Girls Go To Hell,Billie Eilish,2019-04-13,2019-12-14,7,46,92,168839.0,False,0.726,0.444,8.0,-8.922,0.0,0.372,0.283,0.143,0.177,0.569,185.044,4.0
All The Good Girls Go To HellBillie Eilish,All The Good Girls Go To Hell,Billie Eilish,2019-04-13,2019-12-14,7,46,92,168839.0,False,0.726,0.444,8.0,-8.922,0.0,0.372,0.283,0.143,0.177,0.569,185.044,4.0
All The Pretty GirlsKenny Chesney,All The Pretty Girls,Kenny Chesney,2017-08-19,2017-11-18,14,63,98,212893.0,False,0.612,0.848,6.0,-3.736,1.0,0.0368,0.00916,0.0,0.366,0.719,120.996,4.0
All The Right MovesOneRepublic,All The Right Moves,OneRepublic,2010-01-02,2010-06-12,34,18,78,238000.0,False,0.53,0.95,0.0,-3.526,1.0,0.0503,0.284,1.01e-05,0.211,0.733,146.035,4.0
All The StarsKendrick Lamar & SZA,All The Stars,Kendrick Lamar & SZA,2018-01-20,2018-06-09,21,7,54,232186.0,True,0.698,0.633,8.0,-4.946,1.0,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4.0
All The Way HomeTamar Braxton,All The Way Home,Tamar Braxton,2013-12-21,2013-12-21,1,96,96,262226.0,False,0.652,0.663,2.0,-5.318,0.0,0.0378,0.0807,2.59e-06,0.0805,0.254,107.99,4.0
All The Way Turnt UpRoscoe Dash Featuring Soulja Boy Tell'em,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,2010-02-13,2010-05-01,12,46,100,293720.0,False,0.512,0.965,11.0,-2.862,0.0,0.0842,0.000889,0.0,0.264,0.743,132.007,4.0
"All The Way UpFat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",2016-04-16,2016-08-27,20,27,91,284830.0,True,0.536,0.721,10.0,-6.44,0.0,0.386,0.062,0.0,0.824,0.393,117.139,5.0
All Time LowJon Bellion,All Time Low,Jon Bellion,2016-10-29,2017-03-25,22,16,82,217603.0,True,0.584,0.569,0.0,-4.259,1.0,0.166,0.0508,0.0,0.0924,0.501,89.779,4.0
All To MyselfDan + Shay,All To Myself,Dan + Shay,2019-05-18,2019-09-28,20,31,96,169920.0,False,0.646,0.781,1.0,-4.616,1.0,0.0313,0.208,0.0,0.125,0.565,94.975,4.0
All To MyselfDan + Shay,All To Myself,Dan + Shay,2019-05-18,2019-09-28,20,31,96,169920.0,False,0.646,0.781,1.0,-4.616,1.0,0.0313,0.208,0.0,0.125,0.565,94.975,4.0
All Too WellTaylor Swift,All Too Well,Taylor Swift,2012-11-10,2012-11-10,1,80,80,327893.0,False,0.6,0.631,0.0,-7.783,1.0,0.0255,0.0398,0.000469,0.128,0.314,93.04,4.0
All We KnowThe Chainsmokers Featuring Phoebe Ryan,All We Know,The Chainsmokers Featuring Phoebe Ryan,2016-10-22,2017-02-04,16,18,95,194080.0,False,0.662,0.586,0.0,-8.821,1.0,0.0307,0.097,0.00272,0.115,0.296,90.0,4.0
All Your FaultBig Sean Featuring Kanye West,All Your Fault,Big Sean Featuring Kanye West,2015-03-14,2015-03-14,1,80,80,224386.0,True,0.609,0.738,5.0,-4.444,0.0,0.357,0.321,0.0,0.232,0.525,199.915,5.0
All Your LifeThe Band Perry,All Your Life,The Band Perry,2011-09-24,2012-02-25,23,37,95,231933.0,False,0.536,0.521,9.0,-5.373,1.0,0.0261,0.227,0.0,0.165,0.455,131.937,4.0
AllergicPost Malone,Allergic,Post Malone,2019-09-21,2019-09-28,2,37,78,156893.0,True,0.665,0.741,0.0,-3.694,1.0,0.0787,0.154,3.02e-05,0.345,0.57,144.968,4.0
Almost Is Never EnoughAriana Grande & Nathan Sykes,Almost Is Never Enough,Ariana Grande & Nathan Sykes,2013-09-07,2013-09-21,2,82,84,327773.0,False,0.4,0.337,2.0,-7.404,1.0,0.0355,0.831,0.0,0.0934,0.352,108.196,5.0
Almost Like PrayingLin-Manuel Miranda Featuring Artists For Puerto Rico,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,2017-10-28,2017-10-28,1,20,20,200457.0,False,0.471,0.791,5.0,-3.373,0.0,0.238,0.0198,0.0,0.232,0.507,188.36,4.0
Almost SlippedMeek Mill,Almost Slipped,Meek Mill,2018-12-15,2018-12-15,1,73,73,246792.0,True,0.49,0.651,8.0,-6.24,1.0,0.251,0.246,0.0,0.233,0.46,164.213,4.0
Alone TogetherFall Out Boy,Alone Together,Fall Out Boy,2013-12-14,2014-02-01,8,71,97,203413.0,False,0.551,0.91,9.0,-3.792,1.0,0.0543,0.00131,2.27e-05,0.176,0.662,90.019,4.0
Alone With YouJake Owen,Alone With You,Jake Owen,2011-12-24,2012-05-05,20,41,90,210973.0,False,0.646,0.761,7.0,-3.991,1.0,0.0267,0.221,0.0,0.109,0.336,108.999,4.0
AloneHalsey Featuring Big Sean & Stefflon Don,Alone,Halsey Featuring Big Sean & Stefflon Don,2018-04-21,2018-07-28,14,66,100,205660.0,False,0.602,0.724,2.0,-3.469,0.0,0.0352,0.0184,0.0,0.606,0.451,100.064,4.0
AloneMarshmello,Alone,Marshmello,2016-11-05,2019-02-16,11,28,99,273802.0,False,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
Already Callin' You MineParmalee,Already Callin' You Mine,Parmalee,2015-11-21,2015-12-26,3,91,100,184386.0,False,0.59,0.887,1.0,-2.634,1.0,0.0353,0.0504,0.0,0.132,0.679,120.061,4.0
Already GoneKelly Clarkson,Already Gone,Kelly Clarkson,2010-01-02,2010-03-13,31,13,42,281560.0,False,0.209,0.872,9.0,-2.996,1.0,0.0757,0.217,0.0,0.0768,0.294,78.139,4.0
AlrightKendrick Lamar,Alright,Kendrick Lamar,2015-04-04,2015-10-10,14,81,98,219333.0,True,0.796,0.766,7.0,-5.974,1.0,0.238,0.0742,0.0,0.0827,0.558,110.034,4.0
Always Remember Us This WayLady Gaga,Always Remember Us This Way,Lady Gaga,2018-10-20,2019-03-23,9,41,100,210200.0,False,0.553,0.502,0.0,-5.972,1.0,0.0409,0.299,0.0,0.764,0.296,129.976,4.0
Am I The Only OneDierks Bentley,Am I The Only One,Dierks Bentley,2011-05-21,2011-10-01,20,39,89,191253.0,False,0.579,0.878,2.0,-5.396,1.0,0.145,0.29,0.0,0.789,0.88,165.972,4.0
Am I WrongNico & Vinz,Am I Wrong,Nico & Vinz,2014-05-03,2014-11-29,31,4,91,247520.0,False,0.725,0.68,8.0,-5.465,1.0,0.0306,0.162,2.13e-06,0.158,0.76,119.939,4.0
AmbitionWale Featuring Meek Mill & Rick Ross,Ambition,Wale Featuring Meek Mill & Rick Ross,2011-11-19,2011-11-19,1,81,81,302546.0,True,0.42,0.744,8.0,-5.033,1.0,0.396,0.398,8.54e-06,0.192,0.324,161.792,4.0
AmenEdens Edge,Amen,Edens Edge,2011-12-24,2012-02-04,6,83,99,228560.0,False,0.509,0.688,5.0,-3.892,1.0,0.0313,0.345,0.0,0.151,0.434,179.047,4.0
AmenMeek Mill Featuring Drake,Amen,Meek Mill Featuring Drake,2012-07-07,2012-11-03,18,57,99,289706.0,True,0.503,0.795,10.0,-4.505,1.0,0.335,0.178,0.0,0.042,0.265,149.981,4.0
American Country Love SongJake Owen,American Country Love Song,Jake Owen,2016-03-26,2016-10-01,17,55,90,199746.0,False,0.529,0.891,8.0,-4.36,1.0,0.043,0.0457,0.0,0.0942,0.329,104.031,4.0
American GirlBonnie McKee,American Girl,Bonnie McKee,2013-09-07,2013-10-12,6,87,100,224106.0,False,0.66,0.816,0.0,-4.332,0.0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,4.0
American HoneyLady Antebellum,American Honey,Lady Antebellum,2010-01-09,2010-06-12,20,25,99,224866.0,False,0.588,0.684,1.0,-5.154,1.0,0.0288,0.508,0.0,0.141,0.121,85.997,4.0
American KidsKenny Chesney,American Kids,Kenny Chesney,2014-07-05,2014-11-15,20,23,85,182960.0,False,0.733,0.589,7.0,-7.37,1.0,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,4.0
American OxygenRihanna,American Oxygen,Rihanna,2015-05-02,2015-05-23,4,78,97,320161.0,False,0.233,0.74,2.0,-6.268,1.0,0.151,0.047,0.0,0.267,0.503,79.005,4.0
American Saturday NightBrad Paisley,American Saturday Night,Brad Paisley,2010-01-02,2010-04-03,15,67,94,274200.0,False,0.487,0.938,4.0,-5.466,1.0,0.0533,0.0721,2.63e-05,0.522,0.733,157.795,4.0
American StarLil Wayne Featuring Shanell AKA SNL,American Star,Lil Wayne Featuring Shanell AKA SNL,2010-02-20,2010-02-20,1,91,91,216826.0,True,0.538,0.742,7.0,-5.044,1.0,0.0393,0.0172,0.0,0.0261,0.524,76.957,4.0
Amnesia5 Seconds Of Summer,Amnesia,5 Seconds Of Summer,2014-07-19,2014-11-29,20,16,94,237247.0,False,0.572,0.499,2.0,-5.237,1.0,0.0311,0.0283,0.0,0.213,0.108,101.593,4.0
Amor GenuinoOzuna,Amor Genuino,Ozuna,2019-06-22,2019-06-22,1,92,92,178160.0,False,0.442,0.445,10.0,-4.071,0.0,0.0381,0.653,0.0,0.118,0.423,85.744,4.0
AnacondaNicki Minaj,Anaconda,Nicki Minaj,2014-08-23,2015-01-17,22,2,55,260240.0,True,0.964,0.605,9.0,-6.223,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4.0
Angel EyesLove And Theft,Angel Eyes,Love And Theft,2012-06-02,2012-10-13,20,32,98,186626.0,False,0.656,0.696,8.0,-5.917,1.0,0.0261,0.0134,0.0,0.0753,0.966,108.015,4.0
Angel In Blue JeansTrain,Angel In Blue Jeans,Train,2014-09-27,2014-10-11,3,79,94,205973.0,False,0.61,0.817,0.0,-4.775,1.0,0.0331,0.0151,9.09e-06,0.0998,0.688,115.036,4.0
AngelAkon,Angel,Akon,2010-10-09,2011-05-14,10,56,96,215226.0,False,0.567,0.851,2.0,-2.465,1.0,0.0322,0.0897,0.0,0.22,0.361,125.887,4.0
AngelJacquie Lee,Angel,Jacquie Lee,2013-12-28,2013-12-28,1,87,87,,,,,,,,,,,,,,
AngelJavier Colon,Angel,Javier Colon,2011-07-02,2011-07-02,1,64,64,215893.0,False,0.347,0.38,1.0,-6.036,1.0,0.0307,0.875,0.0,0.114,0.435,134.591,3.0
AnimalGlee Cast,Animal,Glee Cast,2011-03-26,2011-03-26,1,62,62,191373.0,False,0.571,0.646,5.0,-6.244,1.0,0.0412,0.105,0.0,0.0615,0.761,147.921,4.0
AnimalNeon Trees,Animal,Neon Trees,2010-06-19,2011-02-19,36,13,100,212293.0,False,0.486,0.831,5.0,-5.5,1.0,0.0506,0.000392,0.0,0.363,0.8,148.026,4.0
AnimalsMaroon 5,Animals,Maroon 5,2014-09-06,2015-04-18,33,3,86,231013.0,False,0.279,0.742,4.0,-6.46,0.0,0.0898,0.000185,0.0,0.593,0.328,189.868,4.0
AnimalsMartin Garrix,Animals,Martin Garrix,2013-10-05,2014-05-24,34,21,99,304228.0,True,0.675,0.868,1.0,-6.36,1.0,0.0392,0.00107,0.715,0.374,0.0376,128.007,4.0
Another One Bites The DustGlee Cast,Another One Bites The Dust,Glee Cast,2010-06-19,2010-06-19,1,79,79,180760.0,False,0.95,0.432,9.0,-5.457,1.0,0.109,0.0249,1.43e-05,0.155,0.769,109.99,4.0
Another RoundFat Joe Featuring Chris Brown,Another Round,Fat Joe Featuring Chris Brown,2012-04-21,2012-05-26,6,80,100,288894.0,True,0.271,0.762,6.0,-6.277,0.0,0.275,0.0719,0.0,0.143,0.41,80.248,4.0
Another Way To DieDisturbed,Another Way To Die,Disturbed,2010-07-03,2010-07-03,1,81,81,253386.0,False,0.621,0.967,6.0,-2.35,1.0,0.0692,8.46e-05,0.00612,0.12,0.315,112.017,4.0
AntidoteTravis Scott,Antidote,Travis Scott,2015-09-26,2016-03-19,26,16,75,262693.0,True,0.713,0.526,1.0,-5.046,1.0,0.032,0.00767,0.000148,0.124,0.131,131.05,4.0
AntisocialEd Sheeran & Travis Scott,Antisocial,Ed Sheeran & Travis Scott,2019-07-27,2019-08-17,4,37,88,161746.0,False,0.715,0.823,5.0,-5.313,0.0,0.0495,0.133,0.0,0.361,0.91,151.956,4.0
